location,zone,tank_id,tank_id_raw,date,period,parameter,value,unit
Fish Tank 3,Fish Tanks,161,161,2025-07-22,afternoon,dissolved_oxygen,4.94,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-22,afternoon,temperature,33.4,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-23,afternoon,dissolved_oxygen,6.76,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-23,afternoon,temperature,32.0,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-23,morning,dissolved_oxygen,6.26,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-23,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-24,afternoon,dissolved_oxygen,6.3,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-24,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-24,morning,dissolved_oxygen,6.8,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-24,morning,temperature,29.5,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-25,afternoon,dissolved_oxygen,8.64,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-25,afternoon,temperature,33.2,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-28,afternoon,dissolved_oxygen,5.61,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-28,afternoon,temperature,33.8,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-28,morning,dissolved_oxygen,6.06,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-28,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-29,afternoon,dissolved_oxygen,4.52,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-29,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,161,161,2025-07-30,afternoon,dissolved_oxygen,5.79,mg/L
Fish Tank 3,Fish Tanks,161,161,2025-07-30,afternoon,temperature,30.4,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-01,afternoon,dissolved_oxygen,5.19,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-01,afternoon,temperature,32.2,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-01,morning,dissolved_oxygen,6.43,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-01,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-02,afternoon,dissolved_oxygen,4.82,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-02,afternoon,temperature,30.9,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-02,morning,dissolved_oxygen,5.98,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-02,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-03,morning,dissolved_oxygen,5.94,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-03,morning,temperature,27.9,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-04,afternoon,dissolved_oxygen,5.79,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-04,afternoon,temperature,31.5,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-04,morning,dissolved_oxygen,5.43,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-04,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-08,afternoon,dissolved_oxygen,5.77,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-08,afternoon,temperature,30.7,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-10,afternoon,dissolved_oxygen,7.06,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-10,afternoon,temperature,30.2,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-10,morning,dissolved_oxygen,6.44,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-10,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-11,afternoon,dissolved_oxygen,7.17,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-11,afternoon,temperature,31.9,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-11,morning,dissolved_oxygen,6.57,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-11,morning,temperature,28.2,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-15,afternoon,dissolved_oxygen,5.26,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-15,afternoon,temperature,32.5,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-15,morning,dissolved_oxygen,6.1,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-15,morning,temperature,30.3,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-16,afternoon,dissolved_oxygen,4.79,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-16,afternoon,temperature,32.2,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-17,afternoon,dissolved_oxygen,4.47,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-17,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-17,morning,dissolved_oxygen,5.51,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-17,morning,temperature,30.0,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-18,afternoon,dissolved_oxygen,5.4,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-18,afternoon,temperature,33.2,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-18,morning,dissolved_oxygen,5.1,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-18,morning,temperature,30.0,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-21,afternoon,dissolved_oxygen,6.13,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-21,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-21,morning,dissolved_oxygen,6.5,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-21,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-22,afternoon,dissolved_oxygen,5.39,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-22,afternoon,temperature,33.2,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-23,afternoon,dissolved_oxygen,5.5,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-23,afternoon,temperature,32.0,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-23,morning,dissolved_oxygen,5.9,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-23,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-24,afternoon,dissolved_oxygen,6.91,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-24,afternoon,temperature,32.6,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-24,morning,dissolved_oxygen,6.85,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-24,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-25,afternoon,dissolved_oxygen,8.6,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-25,afternoon,temperature,32.9,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-28,afternoon,dissolved_oxygen,5.27,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-28,afternoon,temperature,33.5,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-28,morning,dissolved_oxygen,5.99,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-28,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-29,afternoon,dissolved_oxygen,4.64,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-29,afternoon,temperature,32.6,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-29,morning,dissolved_oxygen,5.77,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-29,morning,temperature,30.0,degC
Fish Tank 3,Fish Tanks,163,163,2025-07-30,afternoon,dissolved_oxygen,6.0,mg/L
Fish Tank 3,Fish Tanks,163,163,2025-07-30,afternoon,temperature,30.3,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-01,morning,dissolved_oxygen,6.6,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-01,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-02,afternoon,dissolved_oxygen,4.87,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-02,afternoon,temperature,30.9,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-02,morning,dissolved_oxygen,5.97,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-02,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-03,morning,dissolved_oxygen,6.02,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-03,morning,temperature,28.0,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-04,afternoon,dissolved_oxygen,6.76,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-04,afternoon,temperature,31.6,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-04,morning,dissolved_oxygen,5.82,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-04,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-08,afternoon,dissolved_oxygen,5.84,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-08,afternoon,temperature,30.8,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-10,afternoon,dissolved_oxygen,6.84,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-10,afternoon,temperature,30.2,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-10,morning,dissolved_oxygen,6.41,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-10,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-11,afternoon,dissolved_oxygen,7.12,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-11,afternoon,temperature,31.9,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-11,morning,dissolved_oxygen,6.43,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-11,morning,temperature,28.3,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-15,afternoon,dissolved_oxygen,5.59,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-15,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-15,morning,dissolved_oxygen,6.35,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-15,morning,temperature,30.4,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-16,afternoon,dissolved_oxygen,4.82,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-16,afternoon,temperature,32.3,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-17,afternoon,dissolved_oxygen,4.56,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-17,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-17,morning,dissolved_oxygen,5.54,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-17,morning,temperature,30.1,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-18,afternoon,dissolved_oxygen,5.27,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-18,afternoon,temperature,33.3,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-18,morning,dissolved_oxygen,5.13,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-18,morning,temperature,30.1,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-21,afternoon,dissolved_oxygen,6.7,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-21,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-21,morning,dissolved_oxygen,6.68,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-21,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-22,afternoon,dissolved_oxygen,5.5,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-22,afternoon,temperature,33.2,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-23,afternoon,dissolved_oxygen,6.35,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-23,afternoon,temperature,31.9,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-23,morning,dissolved_oxygen,5.76,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-23,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-24,afternoon,dissolved_oxygen,6.1,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-24,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-24,morning,dissolved_oxygen,6.49,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-24,morning,temperature,29.5,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-25,afternoon,dissolved_oxygen,8.95,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-25,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-28,afternoon,dissolved_oxygen,5.16,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-28,afternoon,temperature,33.7,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-28,morning,dissolved_oxygen,5.98,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-28,morning,temperature,29.4,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-29,afternoon,dissolved_oxygen,4.57,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-29,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-29,morning,dissolved_oxygen,5.74,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-29,morning,temperature,30.1,degC
Fish Tank 3,Fish Tanks,164,164,2025-07-30,afternoon,dissolved_oxygen,5.26,mg/L
Fish Tank 3,Fish Tanks,164,164,2025-07-30,afternoon,temperature,30.4,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-01,afternoon,dissolved_oxygen,4.89,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-01,afternoon,temperature,32.2,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-01,morning,dissolved_oxygen,6.51,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-01,morning,temperature,29.7,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-02,afternoon,dissolved_oxygen,4.86,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-02,afternoon,temperature,30.9,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-02,morning,dissolved_oxygen,6.33,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-02,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-03,morning,dissolved_oxygen,5.79,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-03,morning,temperature,28.1,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-04,afternoon,dissolved_oxygen,6.99,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-04,afternoon,temperature,31.6,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-04,morning,dissolved_oxygen,6.01,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-04,morning,temperature,28.9,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-08,afternoon,dissolved_oxygen,6.33,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-08,afternoon,temperature,30.8,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-10,afternoon,dissolved_oxygen,6.87,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-10,afternoon,temperature,30.3,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-10,morning,dissolved_oxygen,6.34,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-10,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-11,afternoon,dissolved_oxygen,7.16,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-11,afternoon,temperature,31.9,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-11,morning,dissolved_oxygen,6.37,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-11,morning,temperature,28.3,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-15,afternoon,dissolved_oxygen,5.13,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-15,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-16,afternoon,dissolved_oxygen,4.36,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-16,afternoon,temperature,32.3,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-17,afternoon,dissolved_oxygen,4.02,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-17,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-17,morning,dissolved_oxygen,4.89,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-17,morning,temperature,30.1,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-18,afternoon,dissolved_oxygen,4.9,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-18,afternoon,temperature,33.3,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-18,morning,dissolved_oxygen,4.91,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-18,morning,temperature,30.1,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-21,afternoon,dissolved_oxygen,6.14,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-21,afternoon,temperature,33.1,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-21,morning,dissolved_oxygen,6.42,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-21,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-22,afternoon,dissolved_oxygen,5.19,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-22,afternoon,temperature,33.2,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-23,afternoon,dissolved_oxygen,5.98,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-23,afternoon,temperature,32.0,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-23,morning,dissolved_oxygen,5.58,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-23,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-24,afternoon,dissolved_oxygen,5.83,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-24,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-24,morning,dissolved_oxygen,6.57,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-24,morning,temperature,29.5,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-25,afternoon,dissolved_oxygen,9.06,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-25,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-28,afternoon,dissolved_oxygen,4.99,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-28,afternoon,temperature,33.6,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-28,morning,dissolved_oxygen,5.6,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-28,morning,temperature,29.5,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-29,afternoon,dissolved_oxygen,4.04,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-29,afternoon,temperature,32.7,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-29,morning,dissolved_oxygen,5.49,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-29,morning,temperature,30.0,degC
Fish Tank 3,Fish Tanks,165,165,2025-07-30,afternoon,dissolved_oxygen,5.86,mg/L
Fish Tank 3,Fish Tanks,165,165,2025-07-30,afternoon,temperature,30.3,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-01,afternoon,dissolved_oxygen,5.16,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-01,afternoon,temperature,32.3,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-01,morning,dissolved_oxygen,6.27,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-01,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-02,afternoon,dissolved_oxygen,4.79,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-02,afternoon,temperature,30.9,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-02,morning,dissolved_oxygen,6.06,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-02,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-03,morning,dissolved_oxygen,5.83,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-03,morning,temperature,27.9,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-04,afternoon,dissolved_oxygen,6.95,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-04,afternoon,temperature,31.7,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-04,morning,dissolved_oxygen,6.2,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-04,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-08,afternoon,dissolved_oxygen,5.51,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-08,afternoon,temperature,30.9,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-10,afternoon,dissolved_oxygen,6.75,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-10,afternoon,temperature,30.2,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-10,morning,dissolved_oxygen,6.13,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-10,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-11,afternoon,dissolved_oxygen,6.88,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-11,afternoon,temperature,32.0,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-11,morning,dissolved_oxygen,6.6,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-11,morning,temperature,28.2,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-15,afternoon,dissolved_oxygen,5.37,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-15,afternoon,temperature,32.8,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-16,afternoon,dissolved_oxygen,4.73,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-16,afternoon,temperature,32.5,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-17,afternoon,dissolved_oxygen,4.52,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-17,afternoon,temperature,33.2,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-17,morning,dissolved_oxygen,5.05,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-17,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-18,afternoon,dissolved_oxygen,5.53,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-18,afternoon,temperature,33.4,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-18,morning,dissolved_oxygen,5.29,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-18,morning,temperature,30.1,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-21,afternoon,dissolved_oxygen,5.88,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-21,afternoon,temperature,33.4,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-21,morning,dissolved_oxygen,6.45,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-21,morning,temperature,29.2,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-22,afternoon,dissolved_oxygen,4.78,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-22,afternoon,temperature,33.4,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-23,afternoon,dissolved_oxygen,6.26,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-23,afternoon,temperature,32.1,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-23,morning,dissolved_oxygen,5.93,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-23,morning,temperature,29.5,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-24,afternoon,dissolved_oxygen,5.32,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-24,afternoon,temperature,33.0,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-24,morning,dissolved_oxygen,6.37,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-24,morning,temperature,29.0,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-25,afternoon,dissolved_oxygen,7.9,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-25,afternoon,temperature,33.3,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-28,afternoon,dissolved_oxygen,5.0,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-28,afternoon,temperature,34.0,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-28,morning,dissolved_oxygen,6.7,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-28,morning,temperature,31.4,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-29,afternoon,dissolved_oxygen,4.17,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-29,afternoon,temperature,32.8,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-29,morning,dissolved_oxygen,5.53,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-29,morning,temperature,30.1,degC
Fish Tank 3,Fish Tanks,167,167,2025-07-30,afternoon,dissolved_oxygen,5.36,mg/L
Fish Tank 3,Fish Tanks,167,167,2025-07-30,afternoon,temperature,30.5,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-01,afternoon,dissolved_oxygen,5.18,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-01,afternoon,temperature,32.3,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-01,morning,dissolved_oxygen,6.55,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-01,morning,temperature,29.6,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-02,afternoon,dissolved_oxygen,4.71,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-02,afternoon,temperature,30.9,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-02,morning,dissolved_oxygen,6.22,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-02,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-03,morning,dissolved_oxygen,5.72,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-03,morning,temperature,28.0,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-04,afternoon,dissolved_oxygen,6.42,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-04,afternoon,temperature,31.7,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-04,morning,dissolved_oxygen,5.66,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-04,morning,temperature,28.8,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-08,afternoon,dissolved_oxygen,5.52,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-08,afternoon,temperature,30.9,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-10,afternoon,dissolved_oxygen,5.69,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-10,afternoon,temperature,30.2,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-10,morning,dissolved_oxygen,5.92,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-10,morning,temperature,29.3,degC
Fish Tank 3,Fish Tanks,168,168,2025-07-11,afternoon,dissolved_oxygen,5.94,mg/L
Fish Tank 3,Fish Tanks,168,168,2025-07-11,afternoon,temperature,31.9,degC
