location,zone,tank_id,tank_id_raw,date,period,dissolved_oxygen,temperature,ph,ammonia,nitrate,nitrite,remarks
Fish Tank 3,Fish Tanks,157,157,2025-07-22,afternoon,4.3,32.5,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-23,afternoon,5.65,32.1,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-23,morning,5.92,29.4,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-24,afternoon,7.45,32.7,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-24,morning,6.71,29.6,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-25,afternoon,8.81,33.1,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-28,afternoon,5.29,33.5,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-28,morning,5.6,29.4,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-29,afternoon,4.17,32.6,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-29,morning,5.25,30.1,,,,,
Fish Tank 3,Fish Tanks,157,157,2025-07-30,afternoon,5.59,30.3,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-01,afternoon,4.93,32.2,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-01,morning,6.47,29.7,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-02,afternoon,4.66,30.8,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-02,morning,6.25,29.4,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-03,morning,5.86,28.0,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-04,afternoon,7.02,31.6,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-04,morning,5.39,28.8,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-07,morning,,,7.04,3.2,4.4,0.15,
Fish Tank 3,Fish Tanks,158,158,2025-07-08,afternoon,5.51,30.8,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-10,afternoon,6.17,30.3,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-10,morning,6.8,29.4,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-11,afternoon,7.16,32.0,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-11,morning,6.4,28.4,7.26,2.89,1.4,0.158,
Fish Tank 3,Fish Tanks,158,158,2025-07-15,afternoon,5.1,32.7,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-15,morning,5.84,29.3,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-16,afternoon,3.87,32.4,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-17,afternoon,4.64,33.0,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-17,morning,4.81,30.1,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-18,afternoon,6.27,33.3,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-18,morning,4.56,30.1,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-21,afternoon,6.25,33.1,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-21,morning,5.9,29.2,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-22,afternoon,4.93,33.3,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-23,afternoon,5.56,32.1,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-23,morning,5.36,29.6,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-24,afternoon,6.25,32.8,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-24,morning,6.37,29.6,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-25,afternoon,9.63,33.1,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-28,afternoon,4.74,33.6,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-28,morning,5.23,29.4,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-29,afternoon,3.89,32.7,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-29,morning,4.92,30.1,,,,,
Fish Tank 3,Fish Tanks,158,158,2025-07-30,afternoon,5.31,30.3,,,,,
Fish Tank 3,Fish Tanks,159,159,2025-07-29,morning,5.85,30.2,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-01,afternoon,6.02,32.4,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-01,morning,7.08,29.7,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-02,afternoon,5.87,31.1,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-02,morning,6.47,29.2,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-03,morning,6.57,28.1,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-04,afternoon,6.75,31.9,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-04,morning,6.09,28.9,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-08,afternoon,6.41,30.9,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-10,afternoon,6.53,30.6,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-10,morning,6.62,29.5,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-11,afternoon,6.93,32.2,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-11,morning,6.78,28.4,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-15,afternoon,5.18,32.7,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-15,morning,6.12,30.1,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-16,afternoon,4.71,32.6,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-17,afternoon,4.47,33.4,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-17,morning,5.42,30.0,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-18,afternoon,6.33,33.4,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-18,morning,4.99,30.1,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-21,afternoon,6.01,33.2,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-21,morning,6.07,29.1,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-22,afternoon,5.23,33.5,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-23,afternoon,6.27,31.4,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-23,morning,5.68,29.5,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-24,afternoon,7.74,33.2,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-24,morning,8.0,29.5,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-25,afternoon,9.61,33.4,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-28,afternoon,5.61,34.0,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-28,morning,6.32,29.4,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-29,afternoon,4.61,33.1,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-29,morning,5.43,30.1,,,,,
Fish Tank 3,Fish Tanks,160,160,2025-07-30,afternoon,5.63,30.4,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-01,afternoon,5.42,35.3,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-01,morning,6.71,29.5,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-02,afternoon,5.06,31.0,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-02,morning,6.23,29.5,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-03,morning,6.31,27.9,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-04,afternoon,7.75,31.7,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-04,morning,6.24,28.9,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-08,afternoon,5.76,30.8,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-10,afternoon,5.72,30.5,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-10,morning,6.27,29.4,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-11,afternoon,6.7,32.2,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-11,morning,6.33,28.3,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-15,afternoon,5.61,32.7,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-15,morning,6.15,30.2,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-16,afternoon,5.1,32.5,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-17,afternoon,4.89,33.1,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-17,morning,5.61,29.9,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-18,afternoon,6.54,33.4,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-18,morning,5.2,29.9,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-21,afternoon,6.64,33.1,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-21,morning,6.83,29.1,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-22,afternoon,4.94,33.4,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-23,afternoon,6.76,32.0,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-23,morning,6.26,29.3,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-24,afternoon,6.3,32.9,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-24,morning,6.8,29.5,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-25,afternoon,8.64,33.2,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-28,afternoon,5.61,33.8,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-28,morning,6.06,29.4,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-29,afternoon,4.52,32.9,,,,,
Fish Tank 3,Fish Tanks,161,161,2025-07-30,afternoon,5.79,30.4,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-01,afternoon,5.19,32.2,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-01,morning,6.43,29.6,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-02,afternoon,4.82,30.9,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-02,morning,5.98,29.4,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-03,morning,5.94,27.9,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-04,afternoon,5.79,31.5,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-04,morning,5.43,28.8,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-08,afternoon,5.77,30.7,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-10,afternoon,7.06,30.2,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-10,morning,6.44,29.3,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-11,afternoon,7.17,31.9,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-11,morning,6.57,28.2,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-15,afternoon,5.26,32.5,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-15,morning,6.1,30.3,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-16,afternoon,4.79,32.2,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-17,afternoon,4.47,32.9,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-17,morning,5.51,30.0,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-18,afternoon,5.4,33.2,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-18,morning,5.1,30.0,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-21,afternoon,6.13,33.0,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-21,morning,6.5,29.2,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-22,afternoon,5.39,33.2,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-23,afternoon,5.5,32.0,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-23,morning,5.9,29.7,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-24,afternoon,6.91,32.6,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-24,morning,6.85,29.4,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-25,afternoon,8.6,32.9,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-28,afternoon,5.27,33.5,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-28,morning,5.99,29.4,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-29,afternoon,4.64,32.6,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-29,morning,5.77,30.0,,,,,
Fish Tank 3,Fish Tanks,163,163,2025-07-30,afternoon,6.0,30.3,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-01,morning,6.6,29.7,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-02,afternoon,4.87,30.9,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-02,morning,5.97,29.4,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-03,morning,6.02,28.0,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-04,afternoon,6.76,31.6,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-04,morning,5.82,28.8,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-08,afternoon,5.84,30.8,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-10,afternoon,6.84,30.2,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-10,morning,6.41,29.3,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-11,afternoon,7.12,31.9,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-11,morning,6.43,28.3,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-15,afternoon,5.59,32.7,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-15,morning,6.35,30.4,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-16,afternoon,4.82,32.3,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-17,afternoon,4.56,33.0,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-17,morning,5.54,30.1,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-18,afternoon,5.27,33.3,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-18,morning,5.13,30.1,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-21,afternoon,6.7,33.0,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-21,morning,6.68,29.2,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-22,afternoon,5.5,33.2,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-23,afternoon,6.35,31.9,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-23,morning,5.76,29.6,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-24,afternoon,6.1,32.7,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-24,morning,6.49,29.5,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-25,afternoon,8.95,33.0,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-28,afternoon,5.16,33.7,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-28,morning,5.98,29.4,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-29,afternoon,4.57,32.7,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-29,morning,5.74,30.1,,,,,
Fish Tank 3,Fish Tanks,164,164,2025-07-30,afternoon,5.26,30.4,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-01,afternoon,4.89,32.2,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-01,morning,6.51,29.7,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-02,afternoon,4.86,30.9,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-02,morning,6.33,29.3,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-03,morning,5.79,28.1,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-04,afternoon,6.99,31.6,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-04,morning,6.01,28.9,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-08,afternoon,6.33,30.8,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-10,afternoon,6.87,30.3,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-10,morning,6.34,29.3,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-11,afternoon,7.16,31.9,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-11,morning,6.37,28.3,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-15,afternoon,5.13,32.7,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-16,afternoon,4.36,32.3,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-17,afternoon,4.02,33.0,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-17,morning,4.89,30.1,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-18,afternoon,4.9,33.3,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-18,morning,4.91,30.1,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-21,afternoon,6.14,33.1,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-21,morning,6.42,29.2,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-22,afternoon,5.19,33.2,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-23,afternoon,5.98,32.0,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-23,morning,5.58,29.6,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-24,afternoon,5.83,32.7,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-24,morning,6.57,29.5,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-25,afternoon,9.06,33.0,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-28,afternoon,4.99,33.6,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-28,morning,5.6,29.5,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-29,afternoon,4.04,32.7,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-29,morning,5.49,30.0,,,,,
Fish Tank 3,Fish Tanks,165,165,2025-07-30,afternoon,5.86,30.3,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-01,afternoon,5.16,32.3,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-01,morning,6.27,29.6,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-02,afternoon,4.79,30.9,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-02,morning,6.06,29.3,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-03,morning,5.83,27.9,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-04,afternoon,6.95,31.7,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-04,morning,6.2,28.8,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-08,afternoon,5.51,30.9,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-10,afternoon,6.75,30.2,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-10,morning,6.13,29.3,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-11,afternoon,6.88,32.0,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-11,morning,6.6,28.2,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-15,afternoon,5.37,32.8,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-16,afternoon,4.73,32.5,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-17,afternoon,4.52,33.2,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-17,morning,5.05,29.6,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-18,afternoon,5.53,33.4,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-18,morning,5.29,30.1,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-21,afternoon,5.88,33.4,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-21,morning,6.45,29.2,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-22,afternoon,4.78,33.4,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-23,afternoon,6.26,32.1,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-23,morning,5.93,29.5,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-24,afternoon,5.32,33.0,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-24,morning,6.37,29.0,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-25,afternoon,7.9,33.3,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-28,afternoon,5.0,34.0,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-28,morning,6.7,31.4,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-29,afternoon,4.17,32.8,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-29,morning,5.53,30.1,,,,,
Fish Tank 3,Fish Tanks,167,167,2025-07-30,afternoon,5.36,30.5,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-01,afternoon,5.18,32.3,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-01,morning,6.55,29.6,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-02,afternoon,4.71,30.9,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-02,morning,6.22,29.3,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-03,morning,5.72,28.0,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-04,afternoon,6.42,31.7,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-04,morning,5.66,28.8,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-08,afternoon,5.52,30.9,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-10,afternoon,5.69,30.2,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-10,morning,5.92,29.3,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-11,afternoon,5.94,31.9,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-11,morning,6.13,28.2,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-15,afternoon,5.49,32.8,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-15,morning,5.73,29.2,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-16,afternoon,4.69,32.4,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-17,afternoon,3.96,33.1,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-17,morning,5.0,29.6,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-18,afternoon,5.34,33.3,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-18,morning,5.03,30.1,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-21,afternoon,6.21,33.1,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-21,morning,6.44,29.2,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-22,afternoon,5.1,33.2,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-23,afternoon,6.49,32.0,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-23,morning,6.23,29.4,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-24,afternoon,5.75,32.9,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-24,morning,6.7,29.4,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-25,afternoon,8.53,33.2,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-28,afternoon,5.21,33.8,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-28,morning,6.69,31.3,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-29,afternoon,4.1,32.9,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-29,morning,5.53,30.1,,,,,
Fish Tank 3,Fish Tanks,168,168,2025-07-30,afternoon,5.85,30.4,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-01,afternoon,5.24,32.3,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-01,morning,6.59,29.7,6.69,1.03,1.4,0.013,
Fish Tank 3,Fish Tanks,169,169,2025-07-02,afternoon,4.96,30.9,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-02,morning,6.14,29.2,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-03,morning,5.92,28.0,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-04,afternoon,7.31,31.6,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-04,morning,6.11,28.8,6.97,3.5,1.2,0.066,
Fish Tank 3,Fish Tanks,169,169,2025-07-08,afternoon,5.75,30.8,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-10,afternoon,6.73,30.1,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-10,morning,6.17,29.2,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-11,afternoon,6.88,31.8,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-11,morning,6.48,28.2,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-15,afternoon,5.81,32.7,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-15,morning,5.65,29.2,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-16,afternoon,4.88,32.4,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-17,afternoon,4.05,33.1,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-17,morning,4.79,29.6,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-18,afternoon,5.0,33.2,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-18,morning,4.99,30.1,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-21,afternoon,6.54,32.9,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-21,morning,6.41,29.1,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-22,afternoon,5.23,33.2,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-23,afternoon,6.98,31.7,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-23,morning,5.56,29.4,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-24,afternoon,6.72,32.8,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-24,morning,6.99,29.4,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-25,afternoon,9.77,33.0,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-28,afternoon,5.0,33.9,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-28,morning,6.7,31.4,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-29,afternoon,4.33,32.8,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-29,morning,5.61,30.1,,,,,
Fish Tank 3,Fish Tanks,169,169,2025-07-30,afternoon,5.18,30.5,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-01,afternoon,5.23,32.3,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-01,morning,6.48,29.5,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-02,afternoon,4.91,30.9,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-02,morning,6.49,29.0,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-03,morning,5.86,27.9,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-04,afternoon,6.38,31.8,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-04,morning,5.87,28.8,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-07,morning,,,7.07,4.2,2.2,0.68,
Fish Tank 3,Fish Tanks,170,170,2025-07-08,afternoon,5.77,30.8,,,,,
Fish Tank 3,Fish Tanks,170,170,2025-07-10,afternoon,6.12,30.1,,,,,
